,id,date_created,no_of_likes,no_of_reply,source,tweets,url,username,location
210,1561264654541889536,2022-08-21 08:11:15+00:00,72,9,Echobox,"UFC: Usman suffers knockout defeat to Edwards, loses title https://t.co/KIaEqcVOgK",https://twitter.com/MobilePunch/status/1561264654541889536,MobilePunch,"Lagos, Nigeria"
211,1561263019879014401,2022-08-21 08:04:45+00:00,132,27,Echobox,"Joshua disappoints, loses rematch to Usyk https://t.co/gkBviKdfUi",https://twitter.com/MobilePunch/status/1561263019879014401,MobilePunch,"Lagos, Nigeria"
212,1561261469487996931,2022-08-21 07:58:35+00:00,54,19,Echobox,North-East will vote for northern presidential candidate – Satumari https://t.co/U0jGxkqmUt,https://twitter.com/MobilePunch/status/1561261469487996931,MobilePunch,"Lagos, Nigeria"
213,1561259581006905344,2022-08-21 07:51:05+00:00,147,3,Echobox,ASUU strike: FG’S proposal may lead to lecturers’ pay cut https://t.co/7a3puS6VIj,https://twitter.com/MobilePunch/status/1561259581006905344,MobilePunch,"Lagos, Nigeria"
214,1561259027572588544,2022-08-21 07:48:53+00:00,107,5,Echobox,How roadside mechanics hide under repairs to fleece vehicle owners https://t.co/gjXigSKkl6,https://twitter.com/MobilePunch/status/1561259027572588544,MobilePunch,"Lagos, Nigeria"
215,1561257523260399617,2022-08-21 07:42:54+00:00,3,1,Twitter Web App,"Credit: Twitter| ufc

--
Follow us for more breaking news and videos

#usman #LeonEdwards  #welterweight #punchnewspapers",https://twitter.com/MobilePunch/status/1561257523260399617,MobilePunch,"Lagos, Nigeria"
216,1561257519351320576,2022-08-21 07:42:54+00:00,32,2,Twitter Web App,"In a tweet, Ngannou, a friend of Usman said, ""As sad as I am, I can’t not be happy for Leon Edwards from where he came from to make it here and what he been through. Congratulations #Leon_edwardsmma!!!""",https://twitter.com/MobilePunch/status/1561257519351320576,MobilePunch,"Lagos, Nigeria"
217,1561257516826238977,2022-08-21 07:42:53+00:00,124,6,Twitter Web App,"Francis Ngannou Hails Edwards' UFC Victory

UFC Heavyweight champion, Francis Ngannou, has congratulated the new welterweight champion, Leon Edwards, on his victory over the Nigerian Nightmare, Kamaru Usman.

Edwards knocked out Usman to win the belt. https://t.co/7mwiDlDtcl",https://twitter.com/MobilePunch/status/1561257516826238977,MobilePunch,"Lagos, Nigeria"
218,1561256304089366528,2022-08-21 07:38:04+00:00,46,1,Echobox,"Prosecute Magu, don’t persecute him https://t.co/HGNv2xLnNw",https://twitter.com/MobilePunch/status/1561256304089366528,MobilePunch,"Lagos, Nigeria"
219,1561254414718885888,2022-08-21 07:30:33+00:00,156,8,Echobox,Gunmen chased us in our dreams before killing dad –Daughter https://t.co/65FMSv76UF,https://twitter.com/MobilePunch/status/1561254414718885888,MobilePunch,"Lagos, Nigeria"
220,1561252516729393152,2022-08-21 07:23:01+00:00,55,6,Echobox,Govs demanded $150m Paris Club refund fee – Consultant https://t.co/RbCv0JnL5s,https://twitter.com/MobilePunch/status/1561252516729393152,MobilePunch,"Lagos, Nigeria"
221,1561251176435404800,2022-08-21 07:17:41+00:00,56,5,Echobox,Aviation group knocks FG over trapped forex https://t.co/EGV5Mak2MA,https://twitter.com/MobilePunch/status/1561251176435404800,MobilePunch,"Lagos, Nigeria"
222,1561249548483297284,2022-08-21 07:11:13+00:00,23,2,Twitter Web App,"Moments after the fight ended,  Usman tweeted, ""Champs f$ck up sometimes…but we bounce back and come with vengeance!! 👊🏿🌍🤴🏿 #NGHTMR""

Credit: Twitter | USMAN84kg
--
Follow us for more breaking news and videos

#usman #welterweight #Leonedwards #punchnewspapers",https://twitter.com/MobilePunch/status/1561249548483297284,MobilePunch,"Lagos, Nigeria"
223,1561249545119535110,2022-08-21 07:11:12+00:00,533,26,Twitter Web App,"I Will Be Back With Vengeance, Usman Vows

The Nigerian Nightmare, Kamaru Usman, has vowed to return to the octagon with vengeance.

Usman lost his welterweight title to Britain's Leon Edwards on Sunday. https://t.co/Jo4aYI8WXu",https://twitter.com/MobilePunch/status/1561249545119535110,MobilePunch,"Lagos, Nigeria"
224,1561247513209982979,2022-08-21 07:03:08+00:00,56,1,Echobox,Govt should be sued for contaminating Osun River – Ifa priest https://t.co/bGdOXFW949,https://twitter.com/MobilePunch/status/1561247513209982979,MobilePunch,"Lagos, Nigeria"
225,1561245107642302466,2022-08-21 06:53:34+00:00,54,4,Echobox,"Police shot, buried my husband without contacting family – Edo woman https://t.co/ADoQvMpbEQ",https://twitter.com/MobilePunch/status/1561245107642302466,MobilePunch,"Lagos, Nigeria"
226,1561242776347545600,2022-08-21 06:44:19+00:00,121,7,Echobox,"Igbo elders begin consultation, meet Sultan, others https://t.co/2MJvGM1Yai",https://twitter.com/MobilePunch/status/1561242776347545600,MobilePunch,"Lagos, Nigeria"
227,1561238521201004547,2022-08-21 06:27:24+00:00,51,1,Echobox,Nina: ‘Nigerian’ out to stop Falconets https://t.co/NVPXQPVNUl,https://twitter.com/MobilePunch/status/1561238521201004547,MobilePunch,"Lagos, Nigeria"
228,1561236144435650561,2022-08-21 06:17:57+00:00,97,6,Echobox,"Poisoning: I’m sceptical around new faces, says Ibu https://t.co/c68UfCtOgL",https://twitter.com/MobilePunch/status/1561236144435650561,MobilePunch,"Lagos, Nigeria"
229,1561234033400598528,2022-08-21 06:09:34+00:00,38,1,Echobox,"Petrol subsidy, debt disrupt Nigeria’s economy – DG, NECA https://t.co/SSzDDW2pO6",https://twitter.com/MobilePunch/status/1561234033400598528,MobilePunch,"Lagos, Nigeria"
230,1561231921954361350,2022-08-21 06:01:11+00:00,60,18,Echobox,Pipeline surveillance contract to Tompolo unsettles northern group https://t.co/Ie5fhJ0U5a,https://twitter.com/MobilePunch/status/1561231921954361350,MobilePunch,"Lagos, Nigeria"
231,1561229107689660416,2022-08-21 05:50:00+00:00,135,18,Echobox,Joshua fumes after Usyk's defeat https://t.co/ZlK8tiijH3,https://twitter.com/MobilePunch/status/1561229107689660416,MobilePunch,"Lagos, Nigeria"
232,1561229063854997504,2022-08-21 05:49:49+00:00,24,1,Twitter for Android,"""It's possible, we could win a bout from the UK, I told you. Look at me now. I told you I could do it.”

Credit: Twitter | ufc",https://twitter.com/MobilePunch/status/1561229063854997504,MobilePunch,"Lagos, Nigeria"
233,1561229061195763712,2022-08-21 05:49:49+00:00,248,20,Twitter for Android,"Look At Me Now, Edwards Declares After Beating Usman

The new welterweight champion, Leon Edwards, beat the Nigerian Nightmare, Kamaru Usman, at the Vivint Smart Home Arena in Salt Lake City, USA on Sunday.

Taking the microphone after his victory, Edwards said, “I told you, https://t.co/d6z6kV0uVo",https://twitter.com/MobilePunch/status/1561229061195763712,MobilePunch,"Lagos, Nigeria"
234,1561228011118252033,2022-08-21 05:45:38+00:00,77,3,Echobox,"Joshua, Usyk rematch worst heavyweight fight ever –Fury https://t.co/h626SROgtQ",https://twitter.com/MobilePunch/status/1561228011118252033,MobilePunch,"Lagos, Nigeria"
235,1561227738261889024,2022-08-21 05:44:33+00:00,15,1,Twitter for Android,"""It's possible, we could win a bout from the UK, I told you. Look at me now. I told you I could do it.”

Credit: Twitter | ufc",https://twitter.com/MobilePunch/status/1561227738261889024,MobilePunch,"Lagos, Nigeria"
236,1561227212333907972,2022-08-21 05:42:28+00:00,62,3,Echobox,Joshua didn't start well against Usyk –Hearn https://t.co/ZKDOIIgYor,https://twitter.com/MobilePunch/status/1561227212333907972,MobilePunch,"Lagos, Nigeria"
237,1561225613586927618,2022-08-21 05:36:07+00:00,159,5,Twitter Web App,AUGUST 21 - PUNCH Sports Extra Headlines https://t.co/2C6byq3AcY,https://twitter.com/MobilePunch/status/1561225613586927618,MobilePunch,"Lagos, Nigeria"
238,1561223634122850304,2022-08-21 05:28:15+00:00,54,5,Echobox,Round 2: Kamaru Usman vs Edwards at UFC 278 https://t.co/3ux17ODZGh,https://twitter.com/MobilePunch/status/1561223634122850304,MobilePunch,"Lagos, Nigeria"
239,1561222083249676289,2022-08-21 05:22:05+00:00,95,15,Echobox,BREAKING: Edwards knocks out Kamaru Usman at UFC 278 https://t.co/UJa0TFSswX,https://twitter.com/MobilePunch/status/1561222083249676289,MobilePunch,"Lagos, Nigeria"
240,1561221584861495297,2022-08-21 05:20:06+00:00,44,3,Echobox,Father nabbed over alleged killing of two children https://t.co/274jBY0ru1,https://twitter.com/MobilePunch/status/1561221584861495297,MobilePunch,"Lagos, Nigeria"
241,1561220024748183553,2022-08-21 05:13:54+00:00,43,7,Echobox,Round five: Kamaru Usman down and out https://t.co/Zl3asdLft0,https://twitter.com/MobilePunch/status/1561220024748183553,MobilePunch,"Lagos, Nigeria"
242,1561219690671882242,2022-08-21 05:12:34+00:00,43,2,Echobox,Round four: Kamaru Usman vs Edwards at UFC 278 https://t.co/uiJ87Z06RQ,https://twitter.com/MobilePunch/status/1561219690671882242,MobilePunch,"Lagos, Nigeria"
243,1561217830791553026,2022-08-21 05:05:11+00:00,335,19,Echobox,AUGUST 21 - HEADLINES https://t.co/2VENfgAnbV,https://twitter.com/MobilePunch/status/1561217830791553026,MobilePunch,"Lagos, Nigeria"
244,1561217303605383168,2022-08-21 05:03:05+00:00,176,23,Echobox,"Usman Gets Taken Down First Time In Career

British fighter, Leon Edwards, has become the first man to take down Nigerian nightmare, Kamaru Usman, in his UFC career.

Usman is defending his welterweight belt.

Credit: Twitter | ufc https://t.co/31so3Vvg3w",https://twitter.com/MobilePunch/status/1561217303605383168,MobilePunch,"Lagos, Nigeria"
245,1561216176310689792,2022-08-21 04:58:37+00:00,44,4,Echobox,Round three: Kamaru Usman vs Edwards at UFC 278 https://t.co/gThPsGW2IW,https://twitter.com/MobilePunch/status/1561216176310689792,MobilePunch,"Lagos, Nigeria"
246,1561215417879875584,2022-08-21 04:55:36+00:00,23,7,Echobox,"Technology, smartphones promoting violence against girls – Gender equality advocate https://t.co/XgWlYoK5pE",https://twitter.com/MobilePunch/status/1561215417879875584,MobilePunch,"Lagos, Nigeria"
247,1561213795070099456,2022-08-21 04:49:09+00:00,30,0,Echobox,Round 2: Kamaru Usman vs Edwards at UFC 278 https://t.co/P2QByM3XNH,https://twitter.com/MobilePunch/status/1561213795070099456,MobilePunch,"Lagos, Nigeria"
248,1561213003063779328,2022-08-21 04:46:00+00:00,26,0,Echobox,Round 1: Kamaru Usman vs Leon Edwards at UFC 278 https://t.co/EPyMDM5SPq,https://twitter.com/MobilePunch/status/1561213003063779328,MobilePunch,"Lagos, Nigeria"
249,1561212787916955648,2022-08-21 04:45:09+00:00,64,0,Echobox,LIVE UPDATES: Kamaru Usman vs Leon Edwards at UFC 278 https://t.co/scxEoUUe02,https://twitter.com/MobilePunch/status/1561212787916955648,MobilePunch,"Lagos, Nigeria"
250,1561212465974857728,2022-08-21 04:43:52+00:00,16,1,Echobox,"Usman, Edwards trade words ahead UFC 278 clash https://t.co/hGlCIspLxD",https://twitter.com/MobilePunch/status/1561212465974857728,MobilePunch,"Lagos, Nigeria"
251,1561211107011923968,2022-08-21 04:38:28+00:00,23,1,Echobox,"Like his predecessors, PDP hawks plot Ayu’s fall https://t.co/S2rbqAaTbU",https://twitter.com/MobilePunch/status/1561211107011923968,MobilePunch,"Lagos, Nigeria"
252,1561209497099591680,2022-08-21 04:32:04+00:00,71,2,Twitter for Android,"VIDEO: Kamaru Usman Faces Challenger, Leon Edwards 

Credit: Twitter |ufc https://t.co/y2JJmS30c8",https://twitter.com/MobilePunch/status/1561209497099591680,MobilePunch,"Lagos, Nigeria"
253,1561206399945826304,2022-08-21 04:19:46+00:00,21,1,Echobox,"NNPP candidates, stakeholders meet in Katsina https://t.co/Ko6ZupqXRw",https://twitter.com/MobilePunch/status/1561206399945826304,MobilePunch,"Lagos, Nigeria"
254,1561200369782460416,2022-08-21 03:55:48+00:00,50,0,Echobox,"Socialites, celebs felicitate K1 at 50-year stage anniversary https://t.co/wX6pwul0MC",https://twitter.com/MobilePunch/status/1561200369782460416,MobilePunch,"Lagos, Nigeria"
255,1561196038320447488,2022-08-21 03:38:35+00:00,75,3,Twitter for Android,Match stats https://t.co/AeEzEG3Eid,https://twitter.com/MobilePunch/status/1561196038320447488,MobilePunch,"Lagos, Nigeria"
256,1561194887760027655,2022-08-21 03:34:01+00:00,34,2,Echobox,"A’Court ruled in favour of Showunmi, says counsel https://t.co/UwK7AU1Amh",https://twitter.com/MobilePunch/status/1561194887760027655,MobilePunch,"Lagos, Nigeria"
257,1561192400315453440,2022-08-21 03:24:08+00:00,20,1,Echobox,"BPE woos foreign firm, markets 3000MW plants https://t.co/MtuVAUFxHY",https://twitter.com/MobilePunch/status/1561192400315453440,MobilePunch,"Lagos, Nigeria"
258,1561189020398505987,2022-08-21 03:10:42+00:00,34,3,Echobox,My life under threat for contesting against Ebonyi governor – Agom-Eze https://t.co/dWal8LT7yS,https://twitter.com/MobilePunch/status/1561189020398505987,MobilePunch,"Lagos, Nigeria"
259,1561187025612673024,2022-08-21 03:02:47+00:00,77,0,Echobox,Osimhen eyes 30th Napoli goal https://t.co/aet9F3HbM4,https://twitter.com/MobilePunch/status/1561187025612673024,MobilePunch,"Lagos, Nigeria"
260,1561184643361144832,2022-08-21 02:53:19+00:00,20,0,Echobox,"Measles: Rivers treats 88 children, debunks casualty claims https://t.co/BajWNObzbU",https://twitter.com/MobilePunch/status/1561184643361144832,MobilePunch,"Lagos, Nigeria"
261,1561184036256714752,2022-08-21 02:50:54+00:00,40,6,Echobox,"Tackle criminals with skills, Army chief tells cadets https://t.co/8QRnzHnGDr",https://twitter.com/MobilePunch/status/1561184036256714752,MobilePunch,"Lagos, Nigeria"
262,1561181584459440129,2022-08-21 02:41:09+00:00,58,1,Echobox,How I made nine A1s in WASSCE – Akwa Ibom teenager https://t.co/5Ekdytpraw,https://twitter.com/MobilePunch/status/1561181584459440129,MobilePunch,"Lagos, Nigeria"
263,1561178746547224577,2022-08-21 02:29:53+00:00,28,3,Echobox,"Africa capable of solving social, political challenges –Oyedele https://t.co/j3uNKjUiQk",https://twitter.com/MobilePunch/status/1561178746547224577,MobilePunch,"Lagos, Nigeria"
264,1561176179876532224,2022-08-21 02:19:41+00:00,29,1,Echobox,NFF owe vendors N600m – Pinnick https://t.co/GgkXQJj81e,https://twitter.com/MobilePunch/status/1561176179876532224,MobilePunch,"Lagos, Nigeria"
265,1561173833461207041,2022-08-21 02:10:21+00:00,45,0,Echobox,Glimpse into Olu Okeowo’s luxurious mansion https://t.co/OylVg2xLhL,https://twitter.com/MobilePunch/status/1561173833461207041,MobilePunch,"Lagos, Nigeria"
266,1561170439480696834,2022-08-21 01:56:52+00:00,22,1,Echobox,Ekiti PDP chair faults returnees’ admission process https://t.co/cZvZzMos6S,https://twitter.com/MobilePunch/status/1561170439480696834,MobilePunch,"Lagos, Nigeria"
267,1561168144198156290,2022-08-21 01:47:45+00:00,27,0,Echobox,Indiscipline: 51 ex-agitators expelled from amnesty's scheme https://t.co/IzKrZfN9kN,https://twitter.com/MobilePunch/status/1561168144198156290,MobilePunch,"Lagos, Nigeria"
268,1561165895510233088,2022-08-21 01:38:49+00:00,54,1,Echobox,"I’m determined to succeed like Amusan, Ofili – Teenage athlete https://t.co/DaWNRuAtT7",https://twitter.com/MobilePunch/status/1561165895510233088,MobilePunch,"Lagos, Nigeria"
269,1561164912533164033,2022-08-21 01:34:54+00:00,20,0,Echobox,Phillips’ love for humanity https://t.co/ONLJynpFPA,https://twitter.com/MobilePunch/status/1561164912533164033,MobilePunch,"Lagos, Nigeria"
270,1561162312140070912,2022-08-21 01:24:34+00:00,29,0,Echobox,"Criminals kill artisan, kidnap APC chieftains in Imo https://t.co/t8oP0lg8R6",https://twitter.com/MobilePunch/status/1561162312140070912,MobilePunch,"Lagos, Nigeria"
271,1561159303125417987,2022-08-21 01:12:37+00:00,108,10,Echobox,"My meeting with Tinubu not political, says Obasanjo https://t.co/xyTYUQNS7A",https://twitter.com/MobilePunch/status/1561159303125417987,MobilePunch,"Lagos, Nigeria"
272,1561156492098736128,2022-08-21 01:01:27+00:00,42,1,Echobox,"FCT minister’s aides clash with police, brutalise journalist https://t.co/rbcgfUpv8t",https://twitter.com/MobilePunch/status/1561156492098736128,MobilePunch,"Lagos, Nigeria"
273,1561154392316940288,2022-08-21 00:53:06+00:00,37,0,Echobox,"The bond between Jim Ovia, wife https://t.co/QxoyTCapLE",https://twitter.com/MobilePunch/status/1561154392316940288,MobilePunch,"Lagos, Nigeria"
274,1561149354928287744,2022-08-21 00:33:05+00:00,67,0,Echobox,Okunbo ‘returns back to life’ at memorial lecture https://t.co/6WjQaSRw6y,https://twitter.com/MobilePunch/status/1561149354928287744,MobilePunch,"Lagos, Nigeria"
275,1561146483994509313,2022-08-21 00:21:41+00:00,2243,1593,Echobox,2023 election results will be collated manually –INEC https://t.co/8PYc9zGmBh,https://twitter.com/MobilePunch/status/1561146483994509313,MobilePunch,"Lagos, Nigeria"
276,1561144009900396548,2022-08-21 00:11:51+00:00,77,3,Echobox,"Rematch: I'm new breed of heavyweight, says Joshua https://t.co/GnGwcTMiJx",https://twitter.com/MobilePunch/status/1561144009900396548,MobilePunch,"Lagos, Nigeria"
277,1561141021563654146,2022-08-20 23:59:58+00:00,235,30,Echobox,"I want to fight Fury next, says Usyk https://t.co/70mk8pmx5q",https://twitter.com/MobilePunch/status/1561141021563654146,MobilePunch,"Lagos, Nigeria"
278,1561138745801416709,2022-08-20 23:50:56+00:00,119,12,Echobox,"Rematch: I'm new breed of heavyweight, says Joshua https://t.co/QSdBW54i3V",https://twitter.com/MobilePunch/status/1561138745801416709,MobilePunch,"Lagos, Nigeria"
279,1561132623057063936,2022-08-20 23:26:36+00:00,280,31,Twitter for iPhone,"PHOTOS: Usyk Defeats Anthony Joshua To Retain Titles

Ukrainian, Oleksandr Usyk, on Sunday beat Anthony Joshua to retain his heavyweight world titles.

Photo credit: Twitter | DAZNBoxing https://t.co/X9ksLe7QMO",https://twitter.com/MobilePunch/status/1561132623057063936,MobilePunch,"Lagos, Nigeria"
280,1561129363336302592,2022-08-20 23:13:39+00:00,329,41,Echobox,"BREAKING: Usyk beats Joshua, retains heavyweight title https://t.co/XufrxcYaqW",https://twitter.com/MobilePunch/status/1561129363336302592,MobilePunch,"Lagos, Nigeria"
281,1561128010392141824,2022-08-20 23:08:16+00:00,91,11,Echobox,Round 12: Usyk outworks courageous Joshua https://t.co/xfyri8SQYi,https://twitter.com/MobilePunch/status/1561128010392141824,MobilePunch,"Lagos, Nigeria"
282,1561127850220179456,2022-08-20 23:07:38+00:00,89,5,Echobox,"Round 11: Joshua guns for more, targets Usyk's body https://t.co/AnBxjUkJr7",https://twitter.com/MobilePunch/status/1561127850220179456,MobilePunch,"Lagos, Nigeria"
283,1561127692526911489,2022-08-20 23:07:00+00:00,62,2,Echobox,"Round 10: Usyk makes comeback, Joshua shaken https://t.co/Ykb0oB2Rl6",https://twitter.com/MobilePunch/status/1561127692526911489,MobilePunch,"Lagos, Nigeria"
284,1561126360436932610,2022-08-20 23:01:43+00:00,169,18,Echobox,Round 9: Anthony Joshua breaks Usyk's defences https://t.co/ZJr8heRNRX,https://twitter.com/MobilePunch/status/1561126360436932610,MobilePunch,"Lagos, Nigeria"
285,1561126188734713856,2022-08-20 23:01:02+00:00,49,1,Echobox,"Police free Agba Jalingo, to report back Monday https://t.co/2gj23Hsoxq",https://twitter.com/MobilePunch/status/1561126188734713856,MobilePunch,"Lagos, Nigeria"
286,1561124104396210178,2022-08-20 22:52:45+00:00,52,1,Echobox,Thousands fete South Africa's new Zulu king https://t.co/O3iDPRV0JD,https://twitter.com/MobilePunch/status/1561124104396210178,MobilePunch,"Lagos, Nigeria"
287,1561123835218378753,2022-08-20 22:51:41+00:00,106,5,Echobox,Round 8: Joshua attacks Usyk's body https://t.co/fpn6aIlP3S,https://twitter.com/MobilePunch/status/1561123835218378753,MobilePunch,"Lagos, Nigeria"
288,1561122378985472000,2022-08-20 22:45:54+00:00,101,2,Echobox,Round 7: Usyk growing in confidence https://t.co/Yt2E7a83UH,https://twitter.com/MobilePunch/status/1561122378985472000,MobilePunch,"Lagos, Nigeria"
289,1561121933114179584,2022-08-20 22:44:07+00:00,90,7,Echobox,Round 6: Usyk delivers best round of fight https://t.co/TmPPBkFJNI,https://twitter.com/MobilePunch/status/1561121933114179584,MobilePunch,"Lagos, Nigeria"
290,1561121614124781574,2022-08-20 22:42:51+00:00,103,3,Echobox,Round 5: Joshua lands vicious body shots https://t.co/RVUSlML7o6,https://twitter.com/MobilePunch/status/1561121614124781574,MobilePunch,"Lagos, Nigeria"
291,1561121208493645826,2022-08-20 22:41:14+00:00,113,5,Echobox,"Round 4: Joshua, Usyk in final stages fierce exchange https://t.co/Zct9NaPcXr",https://twitter.com/MobilePunch/status/1561121208493645826,MobilePunch,"Lagos, Nigeria"
292,1561120490139295750,2022-08-20 22:38:23+00:00,19,0,Twitter for Android,"white sleeveless robe with a hood.

Credit: Twitter| DAZNBoxing",https://twitter.com/MobilePunch/status/1561120490139295750,MobilePunch,"Lagos, Nigeria"
293,1561120487140429825,2022-08-20 22:38:23+00:00,96,3,Twitter for Android,"PHOTOS: Joshua, Uysk Out For Rematch

As the challenger, Anthony Joshua walked out first from the tunnel in a black sleeveless Under Armour robe with Jadakiss’ All For The Love plays.

Oleksandr Uysk followed in wearing the blue and yellow colours of Ukraine beneath a https://t.co/dJ9GzsL2Mu",https://twitter.com/MobilePunch/status/1561120487140429825,MobilePunch,"Lagos, Nigeria"
294,1561120233619865600,2022-08-20 22:37:22+00:00,76,0,Echobox,"Round 3: Joshua, Usyk's tight exchange continues https://t.co/OSubkRkFPc",https://twitter.com/MobilePunch/status/1561120233619865600,MobilePunch,"Lagos, Nigeria"
295,1561119400220049408,2022-08-20 22:34:03+00:00,136,9,Echobox,Round 2: Anthony Joshua shows intent https://t.co/HqkMbwyop6,https://twitter.com/MobilePunch/status/1561119400220049408,MobilePunch,"Lagos, Nigeria"
296,1561118270895398912,2022-08-20 22:29:34+00:00,88,4,Echobox,"Round 1: Tight start in Joshua, Usyk rematch https://t.co/g5s62cclV9",https://twitter.com/MobilePunch/status/1561118270895398912,MobilePunch,"Lagos, Nigeria"
297,1561117734636867584,2022-08-20 22:27:26+00:00,99,5,Echobox,"LIVE UPDATES: Anthony Joshua, Oleksandr Usyk rematch https://t.co/Cfu2qpOotD",https://twitter.com/MobilePunch/status/1561117734636867584,MobilePunch,"Lagos, Nigeria"
298,1561115608464465922,2022-08-20 22:18:59+00:00,136,6,Echobox,"Police arrest notorious Kaduna bandit, recover weapons https://t.co/YKuXJK7nHN",https://twitter.com/MobilePunch/status/1561115608464465922,MobilePunch,"Lagos, Nigeria"
299,1561112866085867520,2022-08-20 22:08:06+00:00,66,0,Echobox,Inter beat Spezia on Lukaku's San Siro return https://t.co/6AYaMrrQwp,https://twitter.com/MobilePunch/status/1561112866085867520,MobilePunch,"Lagos, Nigeria"
300,1561111554044698624,2022-08-20 22:02:53+00:00,346,10,Twitter for Android,"How Oleksandr Usyk, Anthony Joshua Stand Ahead Of Rematch 

Credit: Guardian UK https://t.co/MDBzleoCbo",https://twitter.com/MobilePunch/status/1561111554044698624,MobilePunch,"Lagos, Nigeria"
301,1561105869395447811,2022-08-20 21:40:17+00:00,23,0,Twitter for iPhone,"On his arrival, the governor cracked jokes with the last winner of the Big Brother Naija show, WhiteMoney.

Credit: Instagram | the_headies
—
Follow us for more breaking news and videos",https://twitter.com/MobilePunch/status/1561105869395447811,MobilePunch,"Lagos, Nigeria"
302,1561105863204642816,2022-08-20 21:40:16+00:00,128,8,Twitter for iPhone,"Sanwo-Olu At Headies Lagos Event

This is the moment when the Lagos State governor, Babajide Sanwo-Olu, arrived for the Headies event in Lagos.

This is a pre-Headies event tagged the Lagos Constellation of Stars. https://t.co/tsTP4OiIWd",https://twitter.com/MobilePunch/status/1561105863204642816,MobilePunch,"Lagos, Nigeria"
303,1561104351208394752,2022-08-20 21:34:15+00:00,42,2,Echobox,"Pipeline surveillance: Tompolo meets ex-militant leaders, others https://t.co/qlgO47fGO1",https://twitter.com/MobilePunch/status/1561104351208394752,MobilePunch,"Lagos, Nigeria"
304,1561102270481289216,2022-08-20 21:25:59+00:00,497,26,Twitter for Android,"Anthony Joshua Before Uysk's Rematch

Boxer, Anthony Joshua's countenance before tonight's much-anticipated rematch with Oleksandr Usyk.

This is Joshua's attempt to reclaim his three titles lost to Uysk in 2021.

Credit: Sky Sports https://t.co/rlAb0BaZat",https://twitter.com/MobilePunch/status/1561102270481289216,MobilePunch,"Lagos, Nigeria"
305,1561096162777743361,2022-08-20 21:01:43+00:00,71,0,Echobox,"Tackle criminals with acquired skills, COAS urges cadets https://t.co/vziSxcHJG6",https://twitter.com/MobilePunch/status/1561096162777743361,MobilePunch,"Lagos, Nigeria"
306,1561087846672486401,2022-08-20 20:28:40+00:00,178,73,Twitter for iPhone,"Police Constables Protest Non-Payment Of Salaries In Kwara
 
Some police constables protested the non-payment of their salaries for almost a year.
 
As they protested in Kwara, some of the protesters held branches of trees.
 
Credit: Twitter | AyindeSaad https://t.co/HBfF4fVVKw",https://twitter.com/MobilePunch/status/1561087846672486401,MobilePunch,"Lagos, Nigeria"
307,1561087355137794051,2022-08-20 20:26:43+00:00,93,3,Echobox,Falana demands release of Agba Jalingo https://t.co/TZOHl26o9e,https://twitter.com/MobilePunch/status/1561087355137794051,MobilePunch,"Lagos, Nigeria"
308,1561083273480208386,2022-08-20 20:10:30+00:00,55,6,Echobox,https://t.co/Qfxsa5asrj,https://twitter.com/MobilePunch/status/1561083273480208386,MobilePunch,"Lagos, Nigeria"
309,1561071307525169152,2022-08-20 19:22:57+00:00,89,6,Echobox,"FG must tackle unemployment, brain-drain, poverty - Kaigama https://t.co/WqAhlRvuLa",https://twitter.com/MobilePunch/status/1561071307525169152,MobilePunch,"Lagos, Nigeria"
310,1561068897884831745,2022-08-20 19:13:23+00:00,24,1,Echobox,NBC extends revocation enforcement on debtor stations https://t.co/KFvi7Zot3e,https://twitter.com/MobilePunch/status/1561068897884831745,MobilePunch,"Lagos, Nigeria"
311,1561065778643968003,2022-08-20 19:00:59+00:00,101,1,Echobox,"Arsenal top EPL table, Kane makes history https://t.co/vjI9PNWpr0",https://twitter.com/MobilePunch/status/1561065778643968003,MobilePunch,"Lagos, Nigeria"
312,1561064246292746241,2022-08-20 18:54:54+00:00,82,1,Echobox,Why we suspended strike – SSANU president https://t.co/6asFDVGl88,https://twitter.com/MobilePunch/status/1561064246292746241,MobilePunch,"Lagos, Nigeria"
313,1561060165331337217,2022-08-20 18:38:41+00:00,8,0,Twitter Web App,"""All affected broadcast Stations who fail to defray their debts on or before August 23, 2022 are directed to shut down by 12 am on August 24, 2022.”

--
Follow us for more breaking news and videos

#nbc #stations #debts #punchnewspapers",https://twitter.com/MobilePunch/status/1561060165331337217,MobilePunch,"Lagos, Nigeria"
314,1561060162949025797,2022-08-20 18:38:40+00:00,12,1,Twitter Web App,"that the National Broadcasting Commission has extended the period which all outstanding debts are to be paid from 24 hours to Wednesday August 23, 2022.",https://twitter.com/MobilePunch/status/1561060162949025797,MobilePunch,"Lagos, Nigeria"
315,1561060160654671875,2022-08-20 18:38:40+00:00,1,1,Twitter Web App,"In a fresh press statement issued on Saturday, NBC said, “This is to inform all the affected broadcast stations whose licenses were revoked and given 24 hours to pay all outstanding license fees",https://twitter.com/MobilePunch/status/1561060160654671875,MobilePunch,"Lagos, Nigeria"
316,1561060158133919744,2022-08-20 18:38:39+00:00,3,2,Twitter Web App,NBC had on Friday stated that licenses of the debtor stations had been revoked and they had  within 24 hours to shut down operations but that has now been extended.,https://twitter.com/MobilePunch/status/1561060158133919744,MobilePunch,"Lagos, Nigeria"
